alcohol,quality
11.2,4
11.5,4
12.6,4
11.9,4
12.9,4
10.1,4
10.4,4
9.5,4
9.5,4
9.5,4
10.8,4
9.4,4
9.9,4
10.4,4
12.5,4
12.3,4
9.0,4
11.1,4
9.9,4
12.4,4
9.8,4
11.7,4
10.6,4
10.9,4
12.7,4
13.0,4
11.2,4
9.4,4
11.0,4
11.0,4
9.2,4
9.4,4
9.2,4
12.3,4
11.0,4
10.0,4
9.0,4
9.0,4
9.0,4
11.1,4
11.2,4
9.2,4
9.2,4
11.2,4
12.4,4
9.4,4
10.4,4
12.2,4
10.2,4
10.2,4
10.2,4
12.5,4
11.4,4
11.0,4
10.2,4
11.6,4
9.1,4
9.1,4
9.1,4
9.1,4
11.7,4
12.6,4
9.1,4
9.1,4
9.2,4
10.0,4
11.6,4
10.4,4
9.5,4
10.8,4
9.2,4
12.5,4
10.6,4
12.5,4
10.6,4
9.5,4
9.5,4
10.8,4
10.8,4
8.8,4
10.8,4
12.4,4
10.0,4
11.0,4
10.5,4
10.5,4
11.0,4
11.3,4
12.3,4
8.8,4
8.8,4
11.6,4
13.6,4
13.0,4
11.3,4
12.6,4
11.5,4
12.2,4
13.2,4
10.2,4
13.2,4
12.2,4
11.0,4
10.2,4
10.2,4
11.4,4
11.2,4
10.6,4
11.8,4
12.6,4
12.3,4
12.4,4
12.3,4
10.6,4
10.3,4
9.9,4
11.1,4
12.4,4
10.7,4
10.5,4
9.9,4
11.4,4
9.5,4
9.5,4
9.5,4
10.9,4
9.5,4
12.6,4
9.5,4
9.5,4
10.6,4
10.6,4
10.8,4
10.9,4
9.9,4
11.3,4
12.6,4
12.5,4
12.4,4
12.2,4
12.5,4
11.3,4
10.8,4
11.2,4
12.9,4
12.9,4
12.9,4
9.2,4
10.5,4
10.5,4
9.5,4
9.8,4
9.8,4
11.7,4
9.5,4
11.7,4
11.2,4
10.9,4
12.0,4
10.5,4
10.9,4
10.9,4
9.9,4
10.5,4
11.0,4
10.5,4
10.8,4
9.2,4
11.1,4
10.2,4
11.1,4
10.2,4
9.8,4
10.1,4
8.8,4
9.8,4
9.8,4
12.5,4
9.1,4
9.1,4
11.2,4
12.5,4
9.1,4
9.1,4
12.5,4
12.3,4
11.4,4
11.4,4
10.4,4
9.2,4
12.2,4
12.1,4
9.0,4
11.6,4
8.5,4
11.4,4
8.5,4
10.4,4
11.6,4
12.4,4
10.4,4
12.2,4
11.0,4
11.1,4
11.0,4
10.7,4
10.7,4
11.3,4
11.7,4
11.7,4
11.4,4
10.7,4
11.3,4
11.2,4
11.8,4
9.8,4
11.8,4
10.5,4
10.8,4
10.4,4
10.4,4
10.3,4
9.5,4
13.0,4
10.4,4
10.4,4
9.9,4
9.9,4
9.4,4
11.4,4
9.9,4
9.4,4
10.5,4
10.5,4
10.5,4
9.2,4
11.1,4
11.1,4
12.6,4
9.2,4
11.3,4
9.5,4
10.7,4
9.4,4
11.3,4
12.0,4
8.8,4
8.8,4
9.3,4
8.7,4
12.8,4
11.2,4
10.8,4
12.5,4
12.8,4
12.7,4
10.4,4
10.4,4
10.7,4
10.9,4
10.4,4
10.4,4
9.6,4
12.5,4
9.6,4
11.2,4
12.0,4
11.1,4
11.3,4
11.0,4
11.0,4
10.4,4
9.8,4
9.4,4
10.6,4
11.4,4
9.2,4
9.7,4
11.3,4
9.6,4
8.9,4
10.0,4
9.2,4
9.0,4
9.0,4
10.0,4
9.2,4
10.6,4
12.3,4
12.2,4
11.3,4
11.6,4
9.5,4
9.5,4
10.8,4
11.3,4
11.5,4
11.5,4
10.4,4
12.5,4
13.0,4
11.5,4
11.3,4
9.7,4
12.4,4
12.4,4
11.7,4
11.0,4
11.9,4
11.7,4
12.6,4
10.5,4
12.6,4
12.0,4
12.1,4
10.2,4
11.3,4
11.0,4
11.0,4
12.5,4
13.4,4
10.2,4
9.0,4
11.0,4
11.0,4
11.0,4
11.0,4
10.6,4
10.2,4
10.6,4
12.2,4
12.2,4
10.8,4
11.0,4
10.1,4
9.5,4
10.4,4
9.9,4
10.1,4
9.4,4
10.8,4
9.8,4
12.0,4
12.7,4
13.6,4
9.2,4
11.1,4
13.6,4
13.2,4
11.2,4
9.9,4
12.1,4
13.3,4
10.7,4
10.3,4
12.0,4
11.0,4
11.1,4
9.9,4
11.0,4
11.0,4
12.5,4
11.2,4
11.2,4
9.5,4
11.5,4
10.3,4
11.4,4
10.4,4
9.5,4
10.1,4
10.1,4
13.1,4
11.0,4
9.4,4
9.5,4
10.2,4
10.1,4
8.9,4
8.9,4
12.2,4
8.9,4
12.5,4
12.2,4
12.5,4
8.9,4
10.8,4
11.4,4
12.2,4
12.3,4
10.4,4
9.6,4
10.5,4
9.4,4
12.5,4
10.5,4
11.3,4
10.7,4
10.8,4
11.0,4
10.0,4
12.7,4
12.5,4
8.7,4
11.0,4
10.1,4
12.7,4
9.2,4
11.3,4
9.3,4
10.3,4
9.4,4
10.2,4
11.5,4
9.0,4
8.8,4
10.7,4
9.6,4
9.0,4
9.4,4
10.4,4
10.6,4
9.6,4
9.9,4
12.8,4
10.0,4
10.2,4
10.1,4
10.6,4
9.9,4
12.8,4
9.2,4
9.6,4
9.2,4
9.2,4
10.8,4
10.7,4
9.3,4
9.2,4
9.4,4
10.0,4
11.2,4
10.3,4
12.8,4
13.2,4
10.1,4
10.8,4
9.2,4
10.5,4
11.7,4
8.8,4
12.4,4
10.1,4
10.8,4
10.0,4
10.8,4
9.8,4
10.1,4
8.9,4
9.3,4
10.7,4
9.9,4
10.3,4
9.4,4
9.5,4
9.4,4
9.4,4
9.2,4
10.8,4
10.5,4
12.5,4
12.5,4
9.0,4
11.2,4
9.7,4
10.3,4
9.7,4
10.9,4
12.4,4
10.2,4
9.6,4
10.3,4
10.4,4
9.7,4
9.4,4
9.0,4
9.0,4
9.0,4
9.0,4
11.7,4
10.3,4
9.8,4
12.5,4
11.9,4
10.5,4
10.3,4
10.3,4
10.2,4
9.5,4
10.5,4
9.5,4
9.2,4
9.4,4
11.3,4
10.8,4
11.3,4
9.6,4
9.5,4
11.6,4
9.0,4
10.3,4
10.5,4
10.5,4
10.9,4
10.5,4
9.7,4
9.6,4
11.0,4
11.9,4
10.5,4
8.9,4
10.0,4
10.0,4
10.0,4
9.5,4
9.8,4
10.1,4
9.8,4
9.0,4
9.0,4
8.9,4
9.3,4
10.3,4
10.3,4
9.2,4
9.3,4
8.9,4
10.6,4
10.2,4
10.1,4
9.4,4
11.8,4
12.1,4
9.9,4
9.2,4
10.1,4
9.2,4
9.1,4
9.7,4
9.5,4
10.6,4
10.8,4
10.6,4
9.2,4
9.4,4
9.4,4
10.1,4
10.5,4
9.5,4
10.5,4
12.0,4
9.7,4
10.2,4
10.5,4
10.0,4
10.2,4
10.3,4
10.2,4
12.6,4
9.2,4
10.7,4
10.7,4
10.9,4
9.1,4
11.0,4
9.3,4
10.1,4
10.2,4
9.9,4
10.5,4
8.9,4
11.4,4
9.4,4
10.7,4
12.5,4
12.5,4
10.1,4
10.7,4
9.0,4
9.2,4
8.5,4
8.7,4
9.4,4
9.7,4
10.2,4
11.5,4
9.6,4
11.5,4
9.2,4
10.2,4
9.9,4
9.7,4
9.2,4
9.4,4
8.7,4
9.6,4
10.6,4
12.8,4
12.8,4
10.1,4
9.7,4
9.7,4
10.3,4
10.5,4
9.8,4
11.5,4
9.2,4
9.2,4
11.2,4
12.3,4
10.4,4
10.7,4
10.5,4
9.2,4
10.1,4
10.1,4
9.0,4
10.1,4
10.8,4
9.9,4
9.4,4
12.0,4
10.5,4
9.3,4
11.8,4
10.0,4
11.4,4
10.4,4
9.5,4
11.1,4
9.6,4
12.0,4
9.6,4
9.6,4
12.9,4
9.7,4
10.0,4
9.9,4
11.3,4
10.2,4
8.8,4
11.3,4
9.4,4
10.3,4
8.8,4
11.8,4
9.9,4
9.8,4
10.3,4
10.6,4
11.1,4
11.9,4
11.4,4
11.8,4
9.2,4
11.0,4
10.0,4
12.2,4
11.8,4
11.6,4
10.4,4
10.3,4
12.8,4
9.9,4
11.6,4
10.8,4
11.4,4
12.7,4
12.2,4
12.2,4
11.3,4
12.2,4
12.2,4
11.2,4
11.2,4
11.5,4
11.3,4
11.3,4
12.2,4
12.2,4
12.2,4
10.6,4
12.4,4
10.0,4
11.3,4
10.8,4
11.5,4
10.4,4
9.5,4
9.5,4
11.4,4
11.4,4
10.4,4
9.1,4
10.5,4
11.4,4
10.8,4
13.4,4
10.1,4
12.2,4
13.4,4
9.4,4
11.5,4
9.3,4
11.4,4
10.6,4
11.6,4
10.0,4
10.9,4
11.2,4
11.5,4
12.0,4
10.1,4
10.0,4
8.7,4
11.1,4
11.0,4
11.1,4
8.7,4
10.8,4
9.0,4
10.3,4
10.0,4
9.8,4
10.8,4
9.0,4
10.6,4
10.6,4
10.6,4
9.9,4
10.6,4
10.6,4
10.5,4
11.2,4
11.3,4
10.8,4
10.2,4
10.8,4
11.5,4
10.7,4
10.2,4
10.1,4
10.4,4
11.0,4
10.6,4
9.8,4
9.5,4
10.3,4
12.5,4
13.0,4
11.0,4
10.0,4
9.8,4
11.2,4
9.4,4
11.4,4
11.4,4
9.8,4
9.7,4
10.5,4
9.4,4
10.0,4
10.3,4
10.8,4
10.5,4
10.8,4
11.1,4
9.9,4
9.9,4
9.9,4
10.4,4
10.0,4
10.0,4
9.1,4
10.6,4
10.1,4
10.6,4
9.8,4
10.4,4
9.8,4
9.7,4
9.1,4
9.7,4
9.6,4
9.5,4
9.0,4
9.0,4
9.0,4
9.0,4
9.6,4
9.6,4
9.7,4
11.3,4
9.3,4
11.8,4
10.2,4
9.6,4
10.6,4
9.2,4
9.7,4
9.2,4
10.0,4
10.0,4
9.6,4
10.6,4
9.2,4
10.0,4
9.0,4
9.2,4
9.2,4
9.7,4
10.2,4
12.2,4
11.4,4
11.7,4
11.4,4
12.6,4
10.3,4
9.0,4
9.6,4
9.0,4
9.6,4
9.8,4
9.4,4
10.6,4
9.4,4
10.8,4
11.8,4
11.8,4
11.2,4
9.3,4
10.0,4
9.1,4
10.0,4
9.6,4
8.8,4
9.7,4
10.0,4
9.6,4
9.0,4
9.0,4
9.5,4
10.4,4
10.6,4
10.2,4
9.7,4
9.0,4
9.6,4
10.4,4
9.1,4
9.1,4
9.5,4
9.5,4
9.8,4
11.7,4
10.9,4
9.1,4
11.0,4
9.6,4
8.9,4
10.2,4
9.9,4
8.6,4
8.9,4
10.2,4
10.3,4
9.0,4
9.1,4
10.6,4
9.2,4
9.8,4
9.4,4
9.4,4
11.2,4
9.5,4
10.1,4
9.9,4
9.9,4
10.1,4
9.6,4
8.8,4
9.5,4
11.0,4
9.5,4
9.6,4
10.0,4
10.4,4
10.0,4
10.5,4
11.6,4
10.0,4
10.2,4
10.8,4
9.0,4
11.3,4
9.8,4
8.7,4
9.7,4
9.4,4
9.7,4
8.9,4
8.9,4
8.9,4
9.6,4
12.7,4
11.0,4
11.4,4
9.2,4
9.3,4
9.6,4
9.9,4
8.9,4
11.4,4
9.1,4
12.0,4
9.5,4
9.7,4
9.9,4
9.4,4
10.1,4
10.9,4
8.7,4
8.7,4
9.2,4
8.8,4
8.8,4
9.2,4
9.1,4
9.1,4
8.8,4
8.7,4
11.3,4
9.1,4
9.8,4
11.0,4
10.9,4
10.7,4
11.8,4
10.8,4
9.7,4
11.2,4
11.8,4
10.5,4
10.4,4
10.4,4
12.3,4
10.8,4
9.2,4
11.7,4
10.4,4
9.5,4
9.1,4
9.6,4
9.1,4
9.6,4
11.0,4
10.2,4
12.2,4
10.5,4
11.5,4
9.8,4
11.4,4
11.5,4
10.2,4
12.3,4
10.0,4
11.2,4
12.6,4
10.4,4
9.0,4
9.5,4
12.2,4
11.3,4
9.6,4
12.5,4
9.6,4
10.0,4
9.4,4
9.3,4
10.6,4
9.1,4
9.0,4
9.5,4
9.1,4
9.9,4
9.5,4
11.1,4
10.5,4
11.6,4
10.8,4
10.5,4
9.8,4
10.5,4
9.2,4
9.6,4
9.8,4
10.2,4
10.5,4
12.2,4
10.5,4
11.5,4
9.9,4
12.1,4
12.5,4
10.1,4
10.7,4
10.2,4
8.9,4
9.9,4
11.5,4
11.5,4
9.5,4
9.2,4
9.5,4
9.0,4
9.8,4
10.2,4
9.5,4
11.0,4
10.9,4
12.1,4
11.0,4
9.3,4
9.3,4
9.3,4
9.2,4
9.3,4
9.2,4
9.2,4
9.6,4
9.4,4
8.9,4
9.8,4
8.9,4
9.6,4
9.2,4
9.3,4
10.9,4
10.5,4
8.9,4
12.1,4
9.9,4
11.4,4
10.7,4
12.5,4
12.5,4
9.5,4
9.6,4
9.9,4
8.9,4
8.9,4
12.0,4
10.0,4
12.1,4
11.0,4
11.2,4
10.4,4
10.4,4
10.5,4
10.7,4
9.7,4
9.7,4
10.4,4
10.4,4
10.4,4
10.4,4
9.3,4
11.0,4
9.8,4
9.8,4
9.8,4
10.8,4
9.8,4
9.4,4
9.4,4
9.3,4
12.5,4
9.4,4
10.5,4
9.2,4
10.4,4
10.6,4
9.4,4
10.7,4
11.4,4
9.2,4
10.1,4
9.7,4
9.7,4
8.9,4
9.5,4
10.9,4
10.8,4
9.4,4
10.8,4
9.8,4
9.8,4
10.7,4
11.1,4
10.9,4
10.8,4
9.6,4
10.4,4
9.4,4
9.4,4
10.2,4
10.2,4
9.4,4
9.8,4
12.6,4
12.2,4
11.2,4
9.7,4
9.0,4
9.0,4
9.0,4
9.0,4
9.5,4
11.2,4
9.9,4
9.0,4
10.0,4
9.7,4
11.8,4
10.4,4
12.3,4
9.2,4
10.0,4
11.5,4
9.9,4
9.3,4
9.3,4
9.7,4
9.4,4
9.4,4
12.7,4
9.7,4
9.4,4
9.4,4
11.7,4
11.7,4
9.5,4
10.3,4
12.1,4
12.2,4
10.3,4
12.2,4
10.4,4
10.1,4
9.9,4
11.0,4
10.8,4
11.9,4
10.8,4
10.9,4
10.2,4
9.9,4
9.6,4
11.8,4
12.2,4
10.6,4
10.3,4
12.0,4
10.6,4
11.0,4
9.4,4
12.0,4
9.5,4
9.6,4
10.2,4
10.5,4
10.4,4
8.5,4
9.3,4
9.9,4
10.4,4
9.4,4
10.6,4
9.4,4
10.2,4
10.3,4
10.8,4
9.9,4
10.0,4
9.5,4
9.4,4
10.4,4
11.5,4
11.5,4
9.0,4
10.5,4
9.9,4
9.8,4
11.5,4
11.5,4
9.5,4
9.5,4
10.6,4
9.5,4
10.6,4
10.6,4
8.8,4
10.4,4
10.0,4
9.0,4
9.0,4
9.8,4
9.6,4
12.0,4
10.1,4
9.5,4
11.6,4
8.8,4
8.9,4
8.8,4
8.9,4
8.9,4
9.0,4
11.1,4
11.6,4
10.6,4
8.8,4
8.9,4
10.1,4
9.1,4
11.0,4
9.0,4
9.1,4
10.4,4
10.1,4
10.3,4
10.4,4
10.0,4
9.0,4
10.8,4
9.2,4
8.7,4
8.7,4
8.6,4
10.5,4
10.1,4
10.7,4
9.5,4
10.5,4
9.2,4
10.4,4
10.4,4
9.5,4
10.2,4
10.5,4
10.5,4
9.6,4
9.6,4
9.4,4
9.8,4
9.6,4
9.1,4
12.4,4
10.3,4
9.1,4
9.5,4
9.5,4
9.5,4
10.8,4
9.1,4
9.5,4
11.5,4
10.1,4
9.2,4
10.1,4
9.7,4
9.2,4
11.0,4
10.8,4
10.2,4
9.5,4
9.2,4
11.0,4
9.9,4
10.6,4
10.8,4
11.0,4
12.2,4
11.0,4
11.8,4
11.1,4
11.1,4
10.6,4
9.6,4
10.3,4
12.1,4
8.9,4
9.2,4
9.2,4
10.1,4
11.7,4
9.0,4
11.7,4
12.0,4
10.6,4
9.5,4
10.8,4
9.5,4
11.0,4
9.8,4
9.2,4
9.4,4
9.9,4
10.2,4
9.5,4
10.2,4
9.8,4
10.5,4
10.6,4
9.2,4
9.5,4
9.5,4
10.6,4
9.2,4
11.2,4
9.7,4
10.8,4
9.4,4
9.3,4
12.1,4
11.2,4
12.9,4
9.3,4
9.2,4
9.3,4
10.7,4
9.8,4
10.3,4
10.7,4
11.3,4
8.8,4
9.8,4
9.3,4
12.9,4
12.0,4
9.2,4
11.2,4
10.2,4
10.5,4
12.8,4
11.8,4
11.6,4
11.8,4
10.2,4
10.2,4
10.2,4
12.2,4
9.3,4
11.3,4
10.8,4
12.6,4
11.9,4
12.0,4
9.4,4
9.4,4
11.4,4
10.4,4
10.7,4
12.0,4
12.2,4
12.0,4
9.8,4
10.2,4
11.0,4
10.1,4
9.6,4
11.8,4
11.9,4
10.3,4
10.0,4
12.7,4
9.1,4
12.7,4
10.5,4
10.4,4
9.9,4
11.1,4
9.7,4
9.7,4
9.3,4
9.3,4
9.5,4
10.3,4
9.5,4
10.0,4
10.9,4
12.2,4
9.6,4
8.7,4
11.1,4
10.1,4
11.0,4
10.1,4
9.2,4
10.1,4
10.7,4
10.1,4
9.0,4
9.5,4
9.4,4
9.8,4
9.5,4
9.5,4
10.1,4
11.9,4
11.9,4
9.3,4
10.0,4
9.3,4
10.2,4
9.6,4
10.6,4
10.6,4
10.1,4
10.1,4
10.1,4
11.2,4
9.8,4
11.2,4
9.8,4
11.4,4
8.9,4
10.0,4
9.9,4
11.5,4
9.8,4
10.6,4
10.8,4
9.6,4
9.1,4
10.0,4
11.8,4
10.2,4
9.2,4
10.0,4
9.2,4
8.8,4
8.7,4
9.9,4
10.5,4
9.9,4
10.5,4
8.9,4
10.4,4
9.9,4
10.4,4
8.9,4
9.0,4
12.6,4
10.0,4
9.6,4
9.2,4
11.7,4
10.0,4
11.4,4
8.9,4
9.9,4
12.0,4
11.4,4
12.3,4
9.3,4
9.7,4
9.6,4
8.8,4
9.6,4
10.1,4
10.8,4
10.9,4
10.0,4
9.5,4
9.5,4
9.9,4
8.7,4
11.2,4
12.0,4
10.2,4
9.9,4
12.3,4
10.9,4
12.0,4
9.3,4
8.7,4
10.6,4
9.4,4
9.5,4
12.3,4
9.8,4
9.5,4
9.5,4
10.0,4
10.9,4
11.1,4
9.6,4
12.0,4
9.1,4
9.5,4
10.4,4
10.3,4
11.4,4
9.3,4
9.8,4
9.8,4
11.1,4
13.0,4
10.2,4
9.4,4
11.6,4
9.7,4
8.9,4
14.05,5
12.0,5
12.2,5
10.2,5
9.1,5
10.5,5
12.0,5
11.1,5
10.0,5
9.6,5
10.2,5
11.3,5
11.3,5
12.4,5
11.0,5
10.0,5
12.0,5
12.8,5
11.3,5
13.3,5
11.0,5
10.3,5
9.1,5
10.5,5
12.8,5
11.5,5
11.0,5
11.7,5
12.0,5
12.7,5
12.1,5
10.7,5
11.4,5
10.8,5
10.7,5
10.8,5
12.7,5
12.1,5
12.2,5
9.0,5
12.8,5
12.5,5
13.05,5
12.8,5
12.9,5
12.0,5
13.4,5
9.1,5
11.8,5
11.8,5
13.1,5
9.0,5
10.5,5
11.4,5
9.9,5
12.1,5
13.5,5
12.8,5
11.5,5
11.9,5
10.3,5
12.4,5
9.6,5
11.6,5
10.8,5
11.3,5
11.1,5
10.8,5
12.9,5
10.5,5
10.5,5
10.6,5
10.5,5
11.1,5
11.9,5
12.7,5
10.5,5
11.6,5
9.9,5
12.2,5
12.7,5
12.1,5
11.6,5
12.1,5
12.0,5
12.7,5
10.8,5
12.8,5
13.5,5
11.1,5
12.6,5
11.7,5
10.9,5
10.2,5
10.5,5
10.4,5
10.5,5
11.3,5
9.5,5
12.3,5
13.0,5
13.9,5
12.6,5
11.9,5
12.1,5
10.8,5
10.7,5
10.7,5
11.4,5
11.8,5
11.8,5
11.8,5
10.0,5
11.0,5
11.3,5
12.6,5
12.1,5
9.5,5
11.0,5
12.6,5
12.2,5
9.3,5
9.3,5
9.8,5
11.94,5
12.8933333333333,5
9.3,5
12.2,5
11.94,5
12.8933333333333,5
9.3,5
12.0,5
10.5,5
10.6,5
11.3,5
12.2,5
11.3,5
9.8,5
12.8,5
12.6,5
12.2,5
12.0,5
12.2,5
12.0,5
11.3,5
11.6,5
9.6,5
10.5,5
10.9,5
11.3,5
10.6,5
10.7,5
11.7,5
10.5,5
11.5,5
11.5,5
10.5,5
12.8,5
10.8,5
10.8,5
12.8,5
10.1,5
11.7,5
11.5,5
12.3,5
12.7,5
11.7,5
12.7,5
11.6,5
13.0,5
13.0,5
11.0,5
10.4,5
13.2,5
9.9,5
9.6,5
11.3,5
12.3,5
12.2,5
12.4,5
10.5,5
13.3,5
10.7,5
10.7,5
10.9,5
12.2,5
10.9,5
10.5,5
11.4,5
11.6,5
9.1,5
9.1,5
9.1,5
9.1,5
12.8,5
12.6,5
10.7,5
12.8,5
11.0,5
13.1,5
11.5,5
13.1,5
11.5,5
10.8,5
11.4,5
10.9,5
10.9,5
10.9,5
12.5,5
12.0,5
10.9,5
9.3,5
12.3,5
9.0,5
12.0,5
12.4,5
10.3,5
11.3,5
10.9,5
11.3,5
12.5,5
11.5,5
10.3,5
12.0,5
11.7,5
12.5,5
13.1,5
10.4,5
10.8,5
8.8,5
9.7,5
10.7,5
10.7,5
10.7,5
10.9,5
9.7,5
11.6,5
10.7,5
11.9,5
11.8,5
11.7,5
12.4,5
12.2,5
10.3,5
9.4,5
11.0,5
13.5,5
13.1,5
12.3,5
12.4,5
11.1,5
11.4,5
11.1,5
11.3,5
11.2,5
13.5,5
13.5,5
11.3,5
11.3,5
12.1,5
11.3,5
11.6,5
10.8,5
13.6,5
13.6,5
13.0,5
11.5,5
13.0,5
11.3,5
11.9,5
11.75,5
12.6,5
10.3,5
10.2,5
11.4,5
10.1,5
10.3,5
10.0,5
11.4,5
10.3,5
11.8,5
11.4,5
13.3,5
12.3,5
11.45,5
11.2,5
12.3,5
12.0,5
10.2,5
11.6,5
11.0,5
13.0,5
11.4,5
12.4,5
11.5,5
12.15,5
13.0,5
12.9,5
11.5,5
11.4,5
13.9,5
11.1,5
11.5,5
11.0,5
10.9,5
9.5,5
9.8,5
10.9,5
13.7,5
11.4,5
13.0,5
11.5,5
12.6,5
12.6,5
12.9,5
12.0,5
11.1,5
10.3,5
11.0,5
12.1,5
13.0,5
13.1,5
12.7,5
12.0,5
12.6,5
11.95,5
12.8,5
12.5,5
12.9,5
11.2,5
11.8,5
12.2,5
12.9,5
12.4,5
12.9,5
12.0,5
9.0,5
12.2,5
12.1,5
13.0,5
11.2,5
11.9,5
11.4,5
12.0,5
11.2,5
11.6,5
10.4,5
10.9,5
11.2,5
11.3,5
10.7,5
9.0,5
10.2,5
13.4,5
13.7,5
13.3,5
12.4,5
12.3,5
13.1,5
10.65,5
11.4,5
11.2,5
10.9,5
13.1,5
12.8,5
10.966666666666699,5
11.5,5
11.9,5
11.6,5
11.3,5
10.8,5
12.5,5
11.3,5
9.1,5
9.0,5
10.0,5
10.4,5
12.1,5
10.0,5
10.4,5
12.5,5
12.5,5
11.4,5
10.966666666666699,5
12.0,5
12.7,5
11.9,5
11.8,5
9.5,5
11.4,5
12.7,5
12.6,5
12.0,5
11.9,5
11.5,5
11.266666666666698,5
11.5,5
13.4,5
12.3,5
9.3,5
10.966666666666699,5
10.3,5
12.9,5
12.9,5
12.4,5
11.2,5
11.5,5
10.9,5
13.4,5
12.6,5
11.8,5
9.0,5
9.0,5
12.2,5
13.0,5
9.0,5
9.0,5
11.8,5
11.0,5
11.0,5
13.0,5
10.9,5
10.9,5
12.6,5
12.2,5
9.0,5
11.4,5
9.0,5
11.1,5
9.1,5
9.0,5
9.0,5
9.1,5
11.5,5
11.7,5
10.1333333333333,5
10.1333333333333,5
11.1,5
11.2,5
10.15,5
10.15,5
11.5,5
11.2,5
10.4,5
11.8,5
11.6333333333333,5
11.0,5
11.2,5
11.8,5
11.2,5
11.3,5
11.2,5
12.9,5
13.5,5
11.5,5
11.2,5
11.5,5
9.8,5
12.3,5
9.0,5
9.0,5
11.2,5
10.7,5
9.8,5
12.6,5
12.8,5
12.6,5
12.4,5
12.0,5
11.0,5
12.0,5
9.8,5
11.0,5
10.8,5
10.7,5
11.9,5
12.8,5
11.8,5
10.4,5
10.7,5
10.7,5
11.9,5
11.0,5
12.8,5
12.1,5
9.1,5
10.7,5
12.5,5
11.0,5
10.5,5
11.0,5
9.1,5
13.0,5
11.0,5
9.7,5
12.8,5
11.6,5
11.9,5
12.8,5
12.2,5
12.3,5
10.5,5
10.8,5
12.1,5
10.6,5
13.5,5
13.3,5
10.6,5
13.5,5
12.1,5
11.0,5
12.6,5
12.6,5
12.4,5
12.7,5
9.8,5
12.3,5
12.3,5
10.8,5
12.9,5
12.5,5
12.4,5
11.0,5
12.8,5
11.0,5
12.8,5
11.2,5
14.0,5
11.3,5
8.7,5
10.1,5
12.7,5
8.7,5
9.0,5
10.6,5
12.0,5
12.0,5
10.6,5
11.1,5
10.1,5
10.5,5
11.5,5
11.8,5
9.0,5
13.6,5
10.4,5
12.7,5
10.9,5
11.3,5
12.6,5
11.1,5
13.6,5
11.6,5
9.0,5
12.5,5
8.7,5
8.7,5
12.8,5
9.4,5
11.4,5
12.3,5
11.3,5
9.5,5
10.2,5
12.8,5
12.6,5
10.5,5
11.5,5
12.1,5
11.8,5
12.0,5
12.9,5
10.1,5
11.4,5
12.2,5
12.2,5
12.7,5
12.0,5
10.5,5
12.6,5
12.6,5
11.5,5
12.6,5
8.7,5
8.7,5
12.0,5
11.1,5
14.2,5
11.8,5
9.0,5
10.1,5
12.7,5
11.3,5
13.7,5
11.1,5
12.3,5
12.0,5
12.9,5
9.5,5
11.1,5
9.0,5
11.8,5
11.2,5
12.4,5
11.3,5
12.0,5
11.3,5
12.0,5
11.7,5
9.0,5
11.7,5
13.2,5
11.5,5
10.1,5
11.3,5
13.7,5
10.6,5
12.3,5
8.9,5
12.8,5
12.8,5
13.5,5
11.8,5
12.3,5
10.4,5
10.2,5
12.1,5
10.4,5
12.4,5
12.9,5
11.1,5
11.4,5
12.7,5
10.8,5
12.0,5
11.1,5
13.2,5
12.9,5
10.2,5
13.0,5
8.9,5
10.9,5
10.9,5
8.9,5
10.9,5
8.9,5
11.3,5
12.9,5
9.0,5
9.0,5
10.8,5
11.3,5
12.8,5
12.9,5
11.4,5
12.6,5
12.1,5
12.1,5
11.0,5
12.5,5
11.0,5
12.2,5
8.6,5
10.8,5
14.0,5
12.5,5
12.5,5
12.8,5
11.2,5
11.2,5
10.4,5
8.6,5
12.5,5
13.3,5
11.2,5
14.0,5
8.6,5
13.5,5
10.8,5
11.0,5
12.5,5
9.0,5
9.0,5
12.7,5
12.8,5
13.2,5
11.9,5
12.2,5
9.3,5
13.7,5
12.5,5
9.3,5
9.0,5
12.3,5
11.8,5
12.8,5
13.0,5
12.3,5
11.0,5
11.1,5
12.4,5
12.5,5
13.4,5
9.9,5
12.3,5
10.7,5
12.6,5
12.3,5
12.6,5
12.7,5
11.0,5
11.0,5
12.1,5
12.2,5
12.6,5
12.6,5
10.1,5
8.7,5
10.4,5
10.0,5
11.0,5
10.2,5
10.7,5
12.2,5
12.5,5
10.8,5
11.1,5
12.2,5
10.2,5
11.3,5
10.2,5
12.0,5
12.3,5
8.7,5
11.0,5
9.7,5
9.0,5
11.0,5
12.3,5
13.9,5
11.4,5
12.0,5
9.9,5
12.2,5
10.5,5
10.0,5
10.4,5
11.9,5
8.7,5
8.7,5
8.7,5
8.7,5
8.7,5
8.7,5
11.3,5
12.2,5
12.6,5
10.2,5
11.2,5
11.4,5
12.7,5
10.3,5
8.8,5
9.5,5
12.0,5
11.0,5
10.7,5
11.4,5
13.7,5
10.8,5
9.5,5
12.3,5
13.7,5
11.0,5
12.2,5
12.0,5
11.0,5
11.5,5
9.4,5
11.8,5
8.8,5
12.6,5
9.6,5
11.3,5
12.7,5
11.4,5
10.6,5
11.3,5
11.9,5
11.2,5
12.2,5
9.5,5
12.5,5
11.0,5
12.5,5
12.7,5
11.9,5
11.0,5
10.0,5
12.0,5
12.6,5
11.3,5
